turn_idx,B1,A1,B2,A2,B3,A3,B4,A4,B5,A5,B6,A6,B7,A7,B8,A8,B9,A9,B10,A10,B11,A11,B12,A12,B13,A13,B14,A14,B15,A15
475,288383242.49023473,-926142897.9160352,-0.5994336994014133,1.192719646124746e-16,-522.6882975465084,-2636.7164863704015,-0.009488775475034692,0.21168599553455675,-26305.833450190356,-52739.123236947155,131.164286705593,-4.630884030943619,148593226.16072842,-240731935.28878683,-213016.11989981428,338447.5269568625,-420025713378.0135,253622304103.79956,-822180412.8076687,-174879219.67011812,-609225144581520.6,315393188057621.1,1403086577053.3906,174449279324.5455,-1.1128433604853686e+18,-7.415478066390545e+17,-3188690904215161.5,-2993213303256395.5,-4.462573765411115e+21,-9.907544037088132e+20
476,192142492.29496035,-353738183.78748184,-0.24179337948788981,3.027840191145972e-17,-233.13740719748878,-1125.4286527602942,0.005018154865971765,0.08748955369220608,10411.98460639058,53908.54034697757,13.368727953255062,39.117096568398075,210787483.25406715,-56664971.58643165,-120749.2728037342,-85446.56185158233,742008283794.2214,-358484784044.19934,-29945441.860782146,268705970.7736041,-349083739404003.5,483765099812815.75,-323802199273.8151,-1688241223934.1357,-6.281323431749513e+17,1.1837480910153667e+17,-1005901748925410.9,388179021907044.6,1.890337439610568e+20,2.3946278079851056e+20
477,137969163.5339383,-435538047.6599354,-0.24177914555900598,1.2038786861092919e-17,-160.24913112507429,-1128.9943382634917,-0.003957988970236726,0.08793900277535013,40760.40889742243,82111.4048366025,-25.89836682687087,-54.99786496312429,207146447.0846532,-216561813.5888474,-118451.96768659657,31108.17245056634,587794482123.6599,-527604715204.8605,286796380.8956813,127850741.53475761,-804814568039876.6,299492428649902.1,416940184948.4559,-1221459193437.0132,-9.868119548687645e+16,-1.5345831150301824e+17,37020345187216.22,-1823141568960274.2,-8.22389878166975e+20,-1.045319441060509e+21
478,210669106.354444,-415925683.28092223,-0.24177790455203688,-2.0947052956830966e-17,-85.10105659414789,-1104.3144810336346,-0.022867226005595293,0.07355251646295333,-15436.579280551414,-49686.34031451036,-15.829613217438329,-44.75598879146534,56609795.34780311,-240040278.9294551,38512.250624747874,62601.31140479116,160115991145.5674,-970112948142.978,54520094.57982529,209806776.5051682,-270742707015650.0,298928634992456.25,1214136085537.5256,-985312042264.8376,5.621506158411479e+17,-1.1750504869173043e+18,488773382477728.56,-749533926800416.4,1.3757313005633987e+21,-1.8998596770177276e+21
479,139547789.01814827,-401514128.4458063,-0.24177338313283664,5.956913534097622e-18,-138.24155804553502,-1015.7067565383567,-0.010982219456286057,0.08104246250558837,9264.345518974793,3044.157592236667,14.449753847599561,-7.738806049145321,40017257.625596374,-179359773.33916306,-11027.435465560415,2895.494554780397,-50357814008.427765,-982730804099.1115,22834816.918764614,108996667.9683206,-159870655696419.4,816165450349686.8,604779954221.3995,-1111670885648.8198,1.1217110884885254e+18,7.348544683875926e+17,-361833011038563.25,-970569393443324.5,1.448870711254961e+21,2.4744950930810397e+21
480,188400546.82555693,-390524049.1419122,-0.24178035279085994,-2.369660496652046e-17,-175.99719898588754,-995.901293550508,0.006262085603269327,0.08849018655690116,41420.627813833904,27579.907448374684,-10.954946498064858,-1.5725334852802657,-10715181.482784217,-230993854.84645227,-74574.69888847168,37795.99265939904,-678060668245.3464,-691472439711.541,173794065.928076,117598559.32339664,-210314233729770.44,339351304089588.56,1222337109625.0862,-1107342612683.485,5.914048981396476e+17,7.922700139709688e+17,-840894349480841.9,-1169550273116927.5,-9.176212242105773e+19,7.469668823896991e+20
481,204954651.72360504,-431158176.71097726,-0.24177032540501028,6.299233803484602e-17,-236.1781751960024,-1026.4877023260744,-0.0015116664118177267,0.073514214794866,-15263.250205413413,-23143.530853537017,39.70360428415073,-20.373528195002677,-93917139.33392611,-281092719.7411925,891.1116389817531,-31455.954755389448,-985166506885.541,-551279761868.8789,297589131.6352792,253046463.2457854,176681312329214.97,269524330454050.47,1508057958701.2751,-508735559817.739,-5.2356302123610266e+17,1.798598988282585e+17,598628836607355.4,-705012542268792.4,-6.409650275234972e+20,-3.3458812295238124e+20
482,129521810.50892946,-333811923.34843034,-0.24178371001974452,3.82958154165059e-17,-186.69928705049344,-1100.366296735549,-0.010222206994987836,0.12041688346880099,100604.88666659995,13864.71815976064,-6.824345518297988,-10.565673721355692,-11815228.292064928,-104778425.81487979,106499.07571505637,46593.39029933376,-701976302367.2054,-171784142958.01312,88003037.19026987,377842411.0504797,566959352417443.2,89039018068645.42,1586703960354.3142,385025042834.94073,-3.510622751446826e+17,9.905473638688915e+16,183506573810307.62,1593497155721317.0,1.1388331110777033e+21,-1.2488787361568024e+21
483,154585123.16758165,-312200633.96081185,-0.2417813659675912,1.9333682925191363e-19,-281.9300736067081,-1155.4210710563996,-0.017094711177226867,0.07157975913608619,-16750.296285875218,69923.855506203,3.045262758053465,-16.187994040593306,-71244588.64513677,87026092.48942892,-33806.81401942967,-74774.65931254759,-844254254550.6136,447928348082.81555,36390047.961373866,34785288.55052117,196371267362889.5,122982423543429.7,1272427633929.5496,32168010693.260265,-1.3294874721656224e+17,-1.5297387090739622e+17,-1396778807985293.5,-1634991272881361.2,-1.9134885072354494e+21,4.354447465764836e+20
484,148741652.5002862,-346335002.7172454,-0.24177006999512846,6.472106056301543e-17,-176.53458124640136,-1178.3227546903167,-0.007903913511771908,0.06717793750283274,3269.849442136788,4067.2555656679842,39.54399622270826,-9.108036813428354,-99199206.70185994,-59431592.04188575,9627.385061389423,-36309.47695385487,-721198517054.3989,693926184083.52,75206005.03601599,-29836894.21428964,-60704489678568.49,-295016074717197.3,1145743784697.6516,942899156714.3611,8.05665952973896e+17,-3.5741942066523624e+16,-1177671891815647.0,-1921282011627597.8,2.6247048242639988e+20,-4.322223923507304e+20
485,169545311.9723688,-391601954.5171636,-0.2417743902490842,2.3472488672260828e-17,-150.4951984988688,-1185.1717332660287,0.0116578062019374,0.08005863128388983,11443.627110654836,-42532.50702358012,24.68067415352564,-40.49223978337583,-64649432.91954227,6419144.323324329,-49700.81460340689,-17927.327332158136,41841747330.47267,887484063292.6367,224203051.83637723,100578168.75617184,125194332279096.33,-444004779238181.3,1351990648734.071,1656539192572.9885,9.285920703497073e+17,2.174957990576895e+17,1432968068415312.5,-1306001993887244.8,1.522927112948097e+21,-6.753232180588325e+20
486,119672029.20180029,-347512049.2958186,-0.24177067491063195,3.2739200025981645e-17,-15.443769452009183,-1127.0404344059336,-0.00131759850135981,0.111374730693587,81443.93183405061,50182.610392771014,-37.406111040902644,-26.9907649373324,173668889.55613253,124913898.78495839,-47799.15977948152,67534.40057967599,482324778525.8318,842900406256.6882,-898469.8475013064,616330168.47847,214043886924432.47,-156682362518363.8,819749325236.996,1844100520169.55,8.4912219606443e+17,1.1492610296154435e+18,-1423151669608913.0,1917648907493606.8,2.507250078927492e+21,2.309350346392941e+21
487,199542986.42361572,-328844987.6266323,-0.2417778624347644,6.514791938933172e-17,-219.2074155079159,-1041.3645989082834,0.003086517957067219,0.06571993805233788,-65241.1375019919,-29128.906040184385,9.402271706324075,-76.78287909551518,149705122.3718641,-27320309.28352554,13794.765476632962,-207441.7013058541,345145904123.94794,481718706719.7929,-135766486.88082463,-115370602.63921148,-446490324879728.1,22112678712555.1,-273269628097.4828,1022038039027.569,-1.024799601775779e+18,8.744718492839459e+17,-546371409873235.44,-3151148306915650.5,-1.7438201504854007e+21,1.1654127157433726e+21
488,149139784.74767864,-397224975.42761964,-0.2417804973828938,7.742916181515394e-17,-122.25700084178185,-1049.796581103765,0.002394822965907031,0.09022348224397043,52183.62352533583,-49524.32703068703,45.41079165730005,3.7154447404380706,170945889.9911728,-143071367.87619188,-18223.47981181877,-89355.08622840105,958287117789.663,350398757208.591,-132353125.19409639,219164761.21849242,-209339990091987.0,-217358526878046.97,-50755001548.4243,1296971017700.043,-1.313024444703237e+18,-2.3227125149094035e+17,-592635204887545.5,-577709286757417.2,-3.146578702256254e+20,-1.7202684883395092e+21
489,195861719.68459472,-398376330.5735832,-0.24177822560364343,6.313806320116704e-17,-325.26106476300384,-978.5660112659948,0.0026217779864502588,0.033298953513861584,-43055.843634599114,74667.06917028435,-44.25652620226722,-132.6896495702949,90761723.55413915,-121522811.85682032,-350412.9770465963,-185510.0512287343,69671007140.18362,-439855952457.55963,867662343.3390443,282525121.47657436,-323461981594127.5,51297923489814.17,-33314341952.92145,620882882113.039,-2.160160647882017e+16,-1.8322737556174295e+18,-84714389082041.94,48583542846946.65,-2.4020000548600996e+21,-2.1048845340307127e+21
490,140598005.26852772,-195944795.63484937,-0.122573811520041,-6.460576143216607e-18,-46.82422330082174,-559.1227042518449,-0.00025910832673264737,0.027351091782389574,-15807.03883763268,16254.431475790707,18.78597720369549,-49.717089375010694,-60544880.50272577,33218437.326090336,22277.749064358348,-127741.56803400758,-577458054798.5652,712417043998.7186,5314440.600530104,-30397317.64285935,49043821965944.1,-162474096151699.16,-996846366324.5824,401125361263.9528,-6.250785608773164e+17,-2.7049288813613373e+17,121012344461810.6,-1546000630484316.2,-3.244913637494664e+21,-5.365931755819172e+20
491,122709340.77080199,-251635600.4384955,-0.12256808739209411,1.7807851157208546e-17,-33.86428015866694,-510.9008645683873,-0.011776155048349333,0.03942396300934118,-12329.898707108823,-2361.261530524931,85.84862010050658,8.518077693071655,1893483.9350450628,-21640203.99718706,69818.90605345955,-44895.48053558621,141706469762.61655,930723919546.4668,99200810.14318664,73020868.55400327,-113599558838701.02,-64441285465703.945,-1098332447228.8892,577493386918.666,3.70098240177695e+16,-9.099582154857482e+17,1246427934519444.0,-1031523662071683.8,-1.0890501608768153e+20,-1.987395980394452e+21
492,24551161.421524514,-293989457.6491793,-0.12256252761627905,3.9214471764814765e-17,-19.813987320016082,-541.4744321265841,0.002548033253780319,0.05152744871586447,60163.58353921809,-11707.31966337052,7.133910798591078,7.440982954936796,8627782.740815705,79989271.0562559,-91273.68610353953,3162.9726105863724,473160613379.20825,954344301774.013,-39396020.72081118,381497087.8128042,62735873150099.04,182547867188797.9,-2048254929715.9116,678529332592.1542,3.017006626823515e+17,1.401983877565479e+17,-75404014168557.9,1200427886101037.5,2.681007473770935e+21,7.918200563908615e+20
493,118657669.39810866,-179513200.57459822,-0.12256838439763679,4.1817261073271295e-17,-190.13967862133123,-540.9648264952588,-0.004204046045653828,0.03512016989108598,-89786.32301044189,45493.30324871533,-69.5307786864361,-73.75154976331852,55796871.76159122,42846022.785123564,6008.070548739572,-80103.39028030877,608170383147.3545,448703917370.4068,-147024733.49467775,84335396.46580037,-502401087375359.6,218628089707587.03,-1318680580012.6592,-334496106003.6789,8661079053251255.0,3.2241935165521664e+17,-228615082370363.78,-712733638142599.5,-7.678694155370959e+20,6.900599835934572e+20
494,127229041.65345606,-213091607.03061005,-0.12256490379962892,1.70894090990698e-17,-189.9125772337618,-595.1476381036673,0.00641263206747475,0.03366653391650785,-75227.25035434596,4292.446478611947,1.8698541514072042,-46.015719732632206,56381980.99813028,-21583271.826383017,56908.52716975892,-117332.93726537075,844180924698.0936,166965172045.2192,43422856.97165676,3711179.3443738357,-561154403639721.6,7898519765218.038,-1431104709538.38,-890065203736.7024,-1.4737025264833178e+17,1.4900905915106778e+17,786145314735062.4,-953641144935802.4,-1.6252982894456337e+20,-1.4861438240220886e+20
495,81523058.04444002,-362799095.42525506,-0.12256554878770029,-2.0341025319472205e-18,-132.21140388269242,-623.083626035329,-0.015405054095353107,0.0394603459376488,18759.413245088122,16792.52740325515,56.81396837943019,-0.5372490153987545,52635149.28692508,-59455381.911520295,-27296.408452625623,-43272.772233217656,838649187335.125,-289988598992.46277,11567739.296077298,220521556.7844029,38312624390756.01,-11605936496249.883,-1080186505381.7506,-521575459587.00214,-1.4448882596949155e+17,-1.1558850259693701e+17,429777222915378.75,13670606596565.016,7.02852028511726e+20,-1.4510362042280527e+20
496,71919132.5075907,-181024518.00390348,-0.12257248578030308,-3.9769518476971066e-19,-61.140740375219096,-696.448630269283,-0.014096933994083603,0.03188682825359506,32384.580932669112,39432.617059926524,-13.946182067686562,-25.44726637669583,81566746.45138848,-83271981.34890765,-76221.62805365487,5935.9678465036395,599417517181.2867,-891561353103.2227,-108166874.43759133,146362132.535259,-375811733147735.2,284577704215894.25,-741811760181.4062,-1455010802948.0288,-1.808396990905035e+17,2.6828880341599907e+17,-203732102246873.44,868417006379027.9,-8.867855085181587e+20,5.7149004026539763e+20
497,141169296.8577404,-294977883.21076673,-0.12255938349365095,2.984852932633165e-18,-45.21515005301054,-653.3931034367757,0.000686847778238809,0.017081228581258715,-65271.40632858439,14264.940428078069,-52.4790546229777,-49.13787367291581,22111015.78839062,-138890331.59152454,-18895.660428619056,-107455.95805330004,-7075511407.839016,-875785302050.0833,202705198.7563526,-16781577.197169933,-419348408340137.4,-6449742903088.95,-48868850716.67677,-1852933496429.5938,4.9486283029433024e+17,-1.2816081179534766e+18,352458274440774.7,-1877331616602171.0,-5.984371690972981e+20,-1.5067005861814183e+21
498,142970230.40169048,-236077145.08109802,-0.1225563380136773,3.9558127472964455e-17,35.24146721430694,-546.9372392165664,-0.012397976175251065,0.06783495708403507,48509.93506377043,-16389.651880255715,43.47173582611324,6.181778756703591,-8697594.442758644,-142038640.00841004,-20177.472152353555,-45111.03011657215,-286636834104.26044,-913944261844.3384,-42830709.54478069,169651491.59694734,305111154100671.94,301142749020600.4,480053406605.881,-1150929926555.8616,8.562926127050552e+17,-1.260560915091021e+18,677670453825785.5,-700526445712545.8,2.1588131884846712e+21,-6.289833927889993e+20
499,118210465.26638946,-231175502.86522704,-0.12256705210286399,2.5226443890082824e-17,-16.990454501555313,-506.0205956861802,-0.001810040217039022,0.0433077298410989,12681.70416883799,10944.9475765384,15.133632413305609,33.495978279627195,-48242484.120777145,-27348971.41607023,8410.435053921341,69584.47683556154,-588827978277.2965,-512386476474.8056,74739654.47222085,72166519.45071147,139875922168840.22,217121762266483.3,30169307840.22711,-1505972576230.581,5.86993040640814e+17,4.703162680774669e+17,234805416594210.88,472602459014057.25,2.8941159380273e+21,-2.6010997521363993e+19
500,132299224.26876143,-280526997.7595953,-0.1225593890492792,-9.875591150219086e-18,-120.88730318481,-480.8281012643102,0.002799265347691433,0.030108287328392207,13391.910286565577,9765.611718868746,-44.097669807643236,-38.45723690268117,-90930108.05287504,-158238109.76484978,50745.474978632425,-60500.64988395773,-1142150953932.0613,-95569708023.76344,67693193.18024322,-64868413.53891284,63707116760762.73,123055333603693.39,1147884227165.7004,-1252363225192.6914,-5.15712232393978e+17,1.4035312459126448e+17,-450602779867446.56,-889902673143185.1,-6.734703836186438e+19,3.344264930226969e+21
501,141431174.82991323,-201244373.5318271,-0.12256131703391013,3.499695245494067e-17,-168.1683579928098,-550.1537643234118,-0.007789692391545582,0.048764846730100044,-21444.117935457674,-33886.98187688905,-5.096600657882292,-40.71999342643162,-34727299.623204924,-89235943.80939056,76524.85285251727,-25062.319967212843,-921241834648.2402,153107120445.82455,221523877.9438532,166395158.14440098,237964362369053.25,-239656511073440.62,1392805278467.1418,-978261948939.6971,-2.7333299865876806e+17,-6.647247888627799e+17,461862007028241.3,399460787604843.7,-2.160877035632083e+20,-1.2399444514327927e+21
